"Ytrain","PC1","PC2","sexFemale","age","raceAfrican.American","raceAsian","raceCaucasian","raceHispanic","raceOther","juv_fel_count","juv_misd_count","juv_other_count","priors_count","c_charge_degreeM","log.age.","log.juv_fel_count.","log.juv_misd_count.","log.juv_other_count.","log.priors_count."
1,0.56092973896079,-0.259951619451762,1,37,1,0,0,0,0,0,0,0,2,0,3.63758615972639,0,0,0,1.09861228866811
1,0.161230074040404,2.80488671011726,0,20,1,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0
1,-1.57842343361282,3.68297651110363,0,22,0,0,0,1,0,0,0,1,0,0,3.13549421592915,0,0,0.693147180559945,0
1,1.82172005131942,-0.693986253464136,1,52,1,0,0,0,0,0,0,0,0,0,3.97029191355212,0,0,0,0
2,0.518070924215882,2.46909162976754,1,23,1,0,0,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0
1,1.67615789345453,-0.341333652302384,1,48,1,0,0,0,0,0,0,0,0,0,3.89182029811063,0,0,0,0
2,0.587814242401562,-4.2256640821794,0,66,1,0,0,0,0,0,0,0,8,0,4.20469261939097,0,0,0,2.19722457733622
2,1.13159369877598,1.73565851750767,0,27,0,0,1,0,0,0,0,0,0,0,3.3322045101752,0,0,0,0
2,-1.08732156411409,-1.31606353811818,0,30,1,0,0,0,0,0,0,0,11,0,3.43398720448515,0,0,0,2.484906649788
2,-5.48535695600162,2.30939377551703,0,22,1,0,0,0,0,0,1,1,3,1,3.13549421592915,0,0.693147180559945,0.693147180559945,1.38629436111989
1,0.592914792195614,1.96829322713813,1,22,0,0,1,0,0,0,0,0,1,0,3.13549421592915,0,0,0,0.693147180559945
1,0.307026574403007,-0.174811896674572,0,35,1,0,0,0,0,0,0,0,2,0,3.58351893845611,0,0,0,1.09861228866811
1,0.714982456951092,0.122286647982903,0,32,0,0,1,0,0,0,0,0,2,0,3.49650756146648,0,0,0,1.09861228866811
1,0.884026133669162,-0.60853822620697,1,41,1,0,0,0,0,0,0,0,2,1,3.73766961828337,0,0,0,1.09861228866811
1,1.12170770402261,2.31213074911635,1,25,0,0,0,0,1,0,0,0,0,0,3.25809653802148,0,0,0,0
2,0.786302859100501,-2.11267723458206,0,52,1,0,0,0,0,0,0,0,3,0,3.97029191355212,0,0,0,1.38629436111989
1,1.31896572099955,-0.0060684058880961,0,43,1,0,0,0,0,0,0,0,0,0,3.78418963391826,0,0,0,0
1,0.746141757046768,-0.72971031369012,0,37,0,0,1,0,0,0,0,0,3,0,3.63758615972639,0,0,0,1.38629436111989
2,-0.0805323568520198,0.424836916880683,0,28,1,0,0,0,0,0,0,0,3,1,3.36729582998647,0,0,0,1.38629436111989
1,2.5348325341339,-2.83598218879258,0,70,0,0,1,0,0,0,0,0,1,1,4.26267987704132,0,0,0,0.693147180559945
2,0.968765556528339,-2.97606916253647,0,54,0,0,1,0,0,0,0,0,6,0,4.00733318523247,0,0,0,1.94591014905531
1,1.11368780896969,-1.62092526991488,0,46,0,0,1,0,0,0,0,0,3,0,3.85014760171006,0,0,0,1.38629436111989
2,0.381037460851576,2.70642562699915,0,21,1,0,0,0,0,0,0,0,0,1,3.09104245335832,0,0,0,0
2,0.26994953661614,1.36848049608784,0,26,1,0,0,0,0,0,0,0,1,1,3.29583686600433,0,0,0,0.693147180559945
2,0.704397691628797,-0.699497065386839,0,38,0,0,0,1,0,0,0,0,3,0,3.66356164612965,0,0,0,1.38629436111989
1,0.456570759537766,-0.796767919200252,0,34,0,0,1,0,0,0,0,0,5,1,3.55534806148941,0,0,0,1.79175946922805
2,-0.319292160528933,2.3648487289563,0,19,1,0,0,0,0,0,0,0,1,0,2.99573227355399,0,0,0,0.693147180559945
1,-0.0918671698399003,-0.752924438820324,0,34,1,0,0,0,0,0,0,0,5,1,3.55534806148941,0,0,0,1.79175946922805
2,0.901878828149147,2.29379190689644,0,23,0,0,1,0,0,0,0,0,0,0,3.17805383034795,0,0,0,0
2,-0.245369724464331,-0.815670050825897,0,34,1,0,0,0,0,0,0,0,5,0,3.55534806148941,0,0,0,1.79175946922805
1,0.0678717703859573,0.405677711796618,0,30,1,0,0,0,0,0,0,0,2,0,3.43398720448515,0,0,0,1.09861228866811
2,-0.152423608289986,-1.54411180658136,0,39,1,0,0,0,0,0,0,0,6,0,3.68887945411394,0,0,0,1.94591014905531
1,0.898889438609981,2.32206242571611,0,24,0,0,0,0,1,0,0,0,0,0,3.2188758248682,0,0,0,0
1,1.74004661904105,-2.36263492972612,0,58,0,0,1,0,0,0,0,0,2,0,4.07753744390572,0,0,0,1.09861228866811
1,0.545667486295977,2.83788186949033,1,21,1,0,0,0,0,0,0,0,0,1,3.09104245335832,0,0,0,0
2,-0.184158163182989,2.03627152162087,0,21,1,0,0,0,0,0,0,0,1,0,3.09104245335832,0,0,0,0.693147180559945
2,-2.86171781951502,1.97159273759549,0,23,1,0,0,0,0,0,0,1,4,1,3.17805383034795,0,0,0.693147180559945,1.6094379124341
1,2.54348420903121,-1.68755588639731,0,62,0,0,1,0,0,0,0,0,0,0,4.14313472639153,0,0,0,0
2,-4.6314915142518,0.320910407253902,0,27,1,0,0,0,0,1,0,1,4,1,3.3322045101752,0.693147180559945,0,0.693147180559945,1.6094379124341
1,0.438242517575413,-1.18749533945826,0,37,0,0,1,0,0,0,0,0,5,0,3.63758615972639,0,0,0,1.79175946922805
2,1.13225416598835,-0.868681480082263,0,43,0,0,0,0,1,0,0,0,2,0,3.78418963391826,0,0,0,1.09861228866811
1,-0.175320572300815,-0.454657626281378,1,32,1,0,0,0,0,0,0,0,5,0,3.49650756146648,0,0,0,1.79175946922805
1,0.73665832402274,1.84224760989317,0,27,1,0,0,0,0,0,0,0,0,1,3.3322045101752,0,0,0,0
2,2.06047136028607,-0.0830810767484205,0,44,0,0,1,0,0,0,0,0,0,1,3.80666248977032,0,0,0,0
2,0.467905572525647,0.380993436500755,0,28,0,0,1,0,0,0,0,0,3,1,3.36729582998647,0,0,0,1.38629436111989
1,1.99189400841033,0.178861979851787,1,42,0,0,1,0,0,0,0,0,0,0,3.76120011569356,0,0,0,0
2,-3.46428679557604,-0.164196951154476,0,24,0,0,0,0,1,0,1,0,9,0,3.2188758248682,0,0.693147180559945,0,2.30258509299405
1,0.583155769398309,1.7795019978876,0,27,1,0,0,0,0,0,0,0,0,0,3.3322045101752,0,0,0,0
2,0.161230074040404,2.80488671011726,0,20,1,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0
1,2.48790349402207,-0.588467822485778,1,51,0,0,1,0,0,0,0,0,0,1,3.95124371858143,0,0,0,0
1,2.49824081500121,-1.14368326099057,0,56,0,0,1,0,0,0,0,0,0,1,4.04305126783455,0,0,0,0
1,-0.735657563177948,-0.589515987365533,0,29,1,0,0,0,0,0,0,0,7,0,3.40119738166216,0,0,0,2.07944154167984
2,0.161230074040404,2.80488671011726,0,20,1,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0
1,0.933785843605047,-2.89135091307666,0,53,0,0,1,0,0,0,0,0,6,0,3.98898404656427,0,0,0,1.94591014905531
1,-0.40239297489551,-0.539564024536696,0,27,0,0,1,0,0,0,0,0,8,0,3.3322045101752,0,0,0,2.19722457733622
2,-1.36331034080917,-6.34898389697841,0,53,0,0,1,0,0,0,0,0,36,0,3.98898404656427,0,0,0,3.61091791264422
2,0.666501458372934,0.675452407868006,0,28,0,0,1,0,0,0,0,0,2,1,3.36729582998647,0,0,0,1.09861228866811
1,0.985853706431199,-0.80396535317498,0,45,1,0,0,0,0,0,0,0,1,0,3.8286413964891,0,0,0,0.693147180559945
2,-2.90643338099181,1.3909412147848,0,21,0,0,0,1,0,0,1,0,3,0,3.09104245335832,0,0.693147180559945,0,1.38629436111989
1,1.18889072298252,0.840130109841978,1,36,1,0,0,0,0,0,0,0,0,0,3.61091791264422,0,0,0,0
1,0.773497115265604,0.998074069749228,0,28,0,0,1,0,0,0,0,0,1,0,3.36729582998647,0,0,0,0.693147180559945
2,0.392164931671546,2.77513625748475,1,21,1,0,0,0,0,0,0,0,0,0,3.09104245335832,0,0,0,0
1,1.72620118154022,0.727575998976444,0,36,0,0,1,0,0,0,0,0,0,1,3.61091791264422,0,0,0,0
1,0.413409712693944,2.19189973265078,0,24,1,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0
2,-0.23403491147645,0.36209130487511,0,28,1,0,0,0,0,0,0,0,3,0,3.36729582998647,0,0,0,1.38629436111989
2,0.813849707819095,0.921207678748744,0,30,0,0,0,0,1,0,0,0,1,0,3.43398720448515,0,0,0,0.693147180559945
1,0.68902575686947,1.52238050027795,0,29,1,0,0,0,0,0,0,0,0,0,3.40119738166216,0,0,0,0
1,0.501199967530658,-0.114119126483151,0,33,0,0,0,0,1,0,0,0,3,0,3.52636052461616,0,0,0,1.38629436111989
1,-0.035963302820657,1.18919228879152,1,25,1,0,0,0,0,0,0,0,2,0,3.25809653802148,0,0,0,1.09861228866811
2,-3.804532281498,-1.74710695087989,0,32,1,0,0,0,0,0,1,0,12,0,3.49650756146648,0,0.693147180559945,0,2.56494935746154
1,-2.39144940593229,2.833319672916,0,23,1,0,0,0,0,0,0,1,1,0,3.17805383034795,0,0,0.693147180559945,0.693147180559945
1,0.603236655339858,-1.66914256687244,0,47,1,0,0,0,0,0,0,0,3,0,3.87120101090789,0,0,0,1.38629436111989
2,1.05490665943206,0.774748418432507,1,32,0,0,0,1,0,0,0,0,1,0,3.49650756146648,0,0,0,0.693147180559945
1,1.61692892382129,0.557524424936629,0,37,0,0,1,0,0,0,0,0,0,0,3.63758615972639,0,0,0,0
2,-5.17459095652444,1.87945511412838,0,19,1,0,0,0,0,0,2,0,2,0,2.99573227355399,0,1.09861228866811,0,1.09861228866811
1,1.19989221891988,1.93404238358487,0,27,0,0,0,1,0,0,0,0,0,1,3.3322045101752,0,0,0,0
1,1.79366189562358,0.585211901158615,0,39,0,0,0,0,1,0,0,0,0,1,3.68887945411394,0,0,0,0
1,2.91617668626425,-2.15516274084952,0,69,0,0,1,0,0,0,0,0,0,1,4.24849524204936,0,0,0,0
1,0.103781554677577,1.60706076735415,0,21,0,0,1,0,0,0,0,0,2,0,3.09104245335832,0,0,0,1.09861228866811
2,-2.95865785264047,1.14256636580381,0,26,1,0,0,0,0,0,0,1,6,1,3.29583686600433,0,0,0.693147180559945,1.94591014905531
1,0.839977836161346,2.44424547801966,0,22,0,0,1,0,0,0,0,0,0,0,3.13549421592915,0,0,0,0
2,-2.16286020472697,1.69544312403636,0,29,1,0,0,0,0,0,0,1,2,1,3.40119738166216,0,0,0.693147180559945,1.09861228866811
1,2.79659162774095,-1.33596582617236,1,60,0,0,1,0,0,0,0,0,0,1,4.11087386417331,0,0,0,0
1,0.846272631470675,2.10734523195172,1,26,1,0,0,0,0,0,0,0,0,1,3.29583686600433,0,0,0,0
2,-3.84839190692916,-0.778671082392514,0,23,1,0,0,0,0,2,0,0,3,0,3.17805383034795,1.09861228866811,0,0,1.38629436111989
2,0.877861850375877,0.0911143320067666,0,34,0,0,0,1,0,0,0,0,2,1,3.55534806148941,0,0,0,1.09861228866811
1,-1.59984180937289,1.36654821134824,1,20,0,0,0,0,1,1,0,0,1,0,3.04452243772342,0.693147180559945,0,0,0.693147180559945
1,1.07580152302512,0.193060147669799,0,36,0,0,0,1,0,0,0,0,1,0,3.61091791264422,0,0,0,0.693147180559945
1,1.28850098069086,1.35460999867619,0,30,0,0,1,0,0,0,0,0,0,0,3.43398720448515,0,0,0,0
2,-2.91057317852456,1.97897268634715,0,21,1,0,0,0,0,0,1,0,1,0,3.09104245335832,0,0.693147180559945,0,0.693147180559945
2,0.321289109858543,1.51421532276573,0,22,0,0,1,0,0,0,0,0,2,1,3.13549421592915,0,0,0,1.09861228866811
1,-0.570489238938335,-4.82082558270405,0,57,1,0,0,0,0,0,0,0,18,0,4.06044301054642,0,0,0,2.94443897916644
1,1.22356409637351,0.34084335182193,0,34,0,0,1,0,0,0,0,0,1,1,3.55534806148941,0,0,0,0.693147180559945
2,2.0400420764105,-1.10825570347001,1,50,0,0,1,0,0,0,0,0,1,1,3.93182563272433,0,0,0,0.693147180559945
1,2.14732857763685,-1.36814214928354,1,53,0,0,1,0,0,0,0,0,1,1,3.98898404656427,0,0,0,0.693147180559945
1,0.578039738138346,2.32335597514195,1,24,1,0,0,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0
1,0.86713298417813,-0.516159275632167,0,42,1,0,0,0,0,0,0,0,1,0,3.76120011569356,0,0,0,0.693147180559945
1,0.703657127285908,1.60339337090372,0,24,0,0,1,0,0,0,0,0,1,1,3.2188758248682,0,0,0,0.693147180559945
2,-5.50486675267643,-1.17311980144066,0,26,1,0,0,0,0,1,1,0,6,0,3.29583686600433,0.693147180559945,0.693147180559945,0,1.94591014905531
1,0.0586882234547204,1.37534740799247,0,21,0,0,1,0,0,0,0,0,3,1,3.09104245335832,0,0,0,1.38629436111989
1,0.307026574403007,-0.174811896674572,0,35,1,0,0,0,0,0,0,0,2,0,3.58351893845611,0,0,0,1.09861228866811
1,1.02025985667325,-1.90386779728716,0,53,1,0,0,0,0,0,0,0,2,0,3.98898404656427,0,0,0,1.09861228866811
1,1.51832804888432,-2.09373269366189,0,60,1,0,0,0,0,0,0,0,1,0,4.11087386417331,0,0,0,0.693147180559945
2,-0.735657563177948,-0.589515987365533,0,29,1,0,0,0,0,0,0,0,7,0,3.40119738166216,0,0,0,2.07944154167984
2,-2.70001176031001,-5.72770309736809,0,48,0,0,1,0,0,1,0,0,23,0,3.89182029811063,0.693147180559945,0,0,3.17805383034795
1,2.52366053532152,-0.675084121838491,1,52,0,0,1,0,0,0,0,0,0,1,3.97029191355212,0,0,0,0
2,-1.33369730525878,-1.0692120133409,0,27,1,0,0,0,0,0,0,0,12,0,3.3322045101752,0,0,0,2.56494935746154
2,-0.541934150947805,-0.0956937208930265,0,28,1,0,0,0,0,0,0,0,5,0,3.36729582998647,0,0,0,1.79175946922805
1,0.717660725616718,-0.225379687922836,0,33,0,0,1,0,0,0,0,0,3,1,3.52636052461616,0,0,0,1.38629436111989
1,1.26461617563961,1.87257705968474,1,28,0,0,0,1,0,0,0,0,0,0,3.36729582998647,0,0,0,0
2,0.84377534524617,-2.1707710730205,0,47,0,0,1,0,0,0,0,0,5,0,3.87120101090789,0,0,0,1.79175946922805
2,-1.06260284464044,-2.39532495565822,0,36,1,0,0,0,0,0,0,0,14,0,3.61091791264422,0,0,0,2.70805020110221
2,-1.88815477388553,3.6539273494175,0,22,1,0,0,0,0,0,0,1,0,1,3.13549421592915,0,0,0.693147180559945,0
1,1.02003588203984,2.00666833317991,0,25,0,0,1,0,0,0,0,0,0,0,3.25809653802148,0,0,0,0
1,2.05990697798824,-3.13671899465524,0,68,0,0,1,0,0,0,0,0,2,0,4.23410650459726,0,0,0,1.09861228866811
1,0.617613924753234,-2.9076051570111,0,56,1,0,0,0,0,0,0,0,5,0,4.04305126783455,0,0,0,1.79175946922805
2,-1.05360544944614,-0.649458543709258,0,27,1,0,0,0,0,0,0,0,9,0,3.3322045101752,0,0,0,2.30258509299405
2,1.17006391763539,-2.40116701703402,0,52,0,0,1,0,0,0,0,0,4,0,3.97029191355212,0,0,0,1.6094379124341
1,1.38003680659319,-2.88804254792264,0,60,0,0,0,0,1,0,0,0,4,0,4.11087386417331,0,0,0,1.6094379124341
1,2.02125012452961,0.542661970204535,1,39,0,0,1,0,0,0,0,0,0,1,3.68887945411394,0,0,0,0
1,2.49824081500121,-1.14368326099057,0,56,0,0,1,0,0,0,0,0,0,1,4.04305126783455,0,0,0,0
1,0.456169932228081,2.61954520089077,1,22,1,0,0,0,0,0,0,0,0,0,3.13549421592915,0,0,0,0
2,0.336092725432577,1.30354974700607,1,27,1,0,0,0,0,0,0,0,1,0,3.3322045101752,0,0,0,0.693147180559945
1,-0.134933477826799,-3.62560904720196,0,53,1,0,0,0,0,0,0,0,11,0,3.98898404656427,0,0,0,2.484906649788
1,0.844271355748711,2.79822040069085,0,21,0,0,0,1,0,0,0,0,0,1,3.09104245335832,0,0,0,0
1,0.839977836161346,2.44424547801966,0,22,0,0,1,0,0,0,0,0,0,0,3.13549421592915,0,0,0,0
1,2.05817919910989,-2.16843307522937,1,58,0,0,1,0,0,0,0,0,2,1,4.07753744390572,0,0,0,1.09861228866811
2,-0.481238117008355,-0.771797597911394,0,31,1,0,0,0,0,0,0,0,7,1,3.46573590279973,0,0,0,2.07944154167984
2,-0.897234418373414,-0.625896498542506,0,28,1,0,0,0,0,0,0,0,8,0,3.36729582998647,0,0,0,2.19722457733622
1,1.35261271009417,-0.385996582566836,0,42,0,0,0,0,1,0,0,0,1,0,3.76120011569356,0,0,0,0.693147180559945
2,0.161230074040404,2.80488671011726,0,20,1,0,0,0,0,0,0,0,0,0,3.04452243772342,0,0,0,0
1,-0.844960916802016,-0.752842041766419,0,29,1,0,0,0,0,0,0,0,8,0,3.40119738166216,0,0,0,2.19722457733622
2,-0.602654509910563,-5.1697974878741,0,58,1,0,0,0,0,0,0,0,21,1,4.07753744390572,0,0,0,3.09104245335832
1,-0.579247259990842,1.20085421977284,0,22,1,0,0,0,0,0,0,0,3,0,3.13549421592915,0,0,0,1.38629436111989
2,1.71657124812156,-0.92565800246899,0,48,0,0,0,1,0,0,0,0,1,1,3.89182029811063,0,0,0,0.693147180559945
1,1.61692892382129,0.557524424936629,0,37,0,0,1,0,0,0,0,0,0,0,3.63758615972639,0,0,0,0
1,-0.342647115372679,0.62590863882822,0,26,1,0,0,0,0,0,0,0,3,0,3.29583686600433,0,0,0,1.38629436111989
2,-4.96855177533812,1.90661545738271,0,24,0,0,1,0,0,0,1,1,3,0,3.2188758248682,0,0.693147180559945,0.693147180559945,1.38629436111989
1,1.43494533776681,0.999109438698339,0,33,0,0,1,0,0,0,0,0,0,0,3.52636052461616,0,0,0,0
1,0.0168344759422356,0.529604733018448,0,29,1,0,0,0,0,0,0,0,2,0,3.40119738166216,0,0,0,1.09861228866811
2,-0.292747428636176,1.03612123651521,1,24,1,0,0,0,0,0,0,0,3,0,3.2188758248682,0,0,0,1.38629436111989
2,-2.10405146644491,3.42409802758871,0,19,0,0,1,0,0,0,0,1,1,0,2.99573227355399,0,0,0.693147180559945,0.693147180559945
1,1.05400990061298,-0.265199768283054,0,36,0,0,1,0,0,0,0,0,2,1,3.61091791264422,0,0,0,1.09861228866811
1,1.12647766751601,2.27951249476203,1,24,0,0,1,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0
1,1.63525716578364,0.948251845194633,0,34,0,0,1,0,0,0,0,0,0,1,3.55534806148941,0,0,0,0
2,0.262640566632077,1.14953081999204,0,25,0,0,0,1,0,0,0,0,2,0,3.25809653802148,0,0,0,1.09861228866811
2,0.581297423892403,0.811090661939637,0,28,0,0,0,1,0,0,0,0,2,1,3.36729582998647,0,0,0,1.09861228866811
2,0.155219197908241,1.64723685128365,0,24,1,0,0,0,0,0,0,0,1,1,3.2188758248682,0,0,0,0.693147180559945
1,1.47565224641319,-3.14109603878599,0,61,0,0,1,0,0,0,0,0,4,0,4.12713438504509,0,0,0,1.6094379124341
1,0.879007495044016,-1.8069840803497,1,50,1,0,0,0,0,0,0,0,3,0,3.93182563272433,0,0,0,1.38629436111989
1,-0.0667354427396926,-1.24907686484668,0,38,1,0,0,0,0,0,0,0,5,0,3.66356164612965,0,0,0,1.79175946922805
1,1.11535019669604,2.21080186427642,0,24,0,0,1,0,0,0,0,0,0,1,3.2188758248682,0,0,0,0
1,-0.84989985424087,-3.54199566616266,0,45,1,0,0,0,0,0,0,0,16,0,3.8286413964891,0,0,0,2.83321334405622
2,0.928475790883707,-1.15116657567653,1,46,1,0,0,0,0,0,0,0,2,0,3.85014760171006,0,0,0,1.09861228866811
2,1.94002531852966,0.208937818181421,0,41,0,0,1,0,0,0,0,0,0,1,3.73766961828337,0,0,0,0
2,0.26994953661614,1.36848049608784,0,26,1,0,0,0,0,0,0,0,1,1,3.29583686600433,0,0,0,0.693147180559945
2,0.773497115265604,0.998074069749228,0,28,0,0,1,0,0,0,0,0,1,0,3.36729582998647,0,0,0,0.693147180559945
2,0.368191324279463,-0.464791785165839,1,34,0,0,0,0,0,0,0,0,4,0,3.55534806148941,0,0,0,1.6094379124341
2,0.583356503636319,-2.82465057131011,0,55,1,0,0,0,0,0,0,0,5,0,4.02535169073515,0,0,0,1.79175946922805
2,-5.93201721547627,-1.81164580437844,0,26,1,0,0,0,0,1,1,0,10,0,3.29583686600433,0.693147180559945,0.693147180559945,0,2.39789527279837
1,-0.541934150947805,-0.0956937208930265,0,28,1,0,0,0,0,0,0,0,5,0,3.36729582998647,0,0,0,1.79175946922805
1,1.90338065448994,-2.7579883639965,0,63,0,0,1,0,0,0,0,0,2,0,4.15888308335967,0,0,0,1.09861228866811
1,1.27882605358826,0.0912492177405362,0,42,1,0,0,0,0,0,0,0,0,0,3.76120011569356,0,0,0,0
2,-11.5001913256287,1.07663580937297,0,23,1,0,0,0,0,1,2,2,6,0,3.17805383034795,0.693147180559945,1.09861228866811,1.09861228866811,1.94591014905531
2,-1.36952174626423,-5.6224821868993,0,54,1,0,0,0,0,0,0,0,28,0,4.00733318523247,0,0,0,3.36729582998647
2,-2.88796605363488,-0.354165892447099,0,35,1,0,0,0,0,0,0,1,8,0,3.58351893845611,0,0,0.693147180559945,2.19722457733622
2,-2.72855205059836,-0.705608368479945,1,24,1,0,0,0,0,1,0,0,6,0,3.2188758248682,0.693147180559945,0,0,1.94591014905531
1,1.20874212422097,-1.9258404347414,0,54,1,0,0,0,0,0,0,0,2,1,4.00733318523247,0,0,0,1.09861228866811
2,-1.6895089219302,2.85222180454165,0,23,0,0,1,0,0,0,0,1,1,1,3.17805383034795,0,0,0.693147180559945,0.693147180559945
1,0.721027340544539,0.273300989217795,0,35,1,0,0,0,0,0,0,0,1,1,3.58351893845611,0,0,0,0.693147180559945
2,-0.25046299536973,2.19747821674456,0,20,1,0,0,0,0,0,0,0,1,0,3.04452243772342,0,0,0,0.693147180559945
1,2.16977091395324,-0.78266967698253,0,51,0,0,1,0,0,0,0,0,0,0,3.95124371858143,0,0,0,0
1,0.87664360759108,2.28369450634248,0,24,0,0,0,1,0,0,0,0,0,0,3.2188758248682,0,0,0,0
1,0.746141757046768,-0.72971031369012,0,37,0,0,1,0,0,0,0,0,3,0,3.63758615972639,0,0,0,1.38629436111989
1,1.15167458471753,-1.71298604725237,0,47,0,0,1,0,0,0,0,0,3,0,3.87120101090789,0,0,0,1.38629436111989
2,0.446290573541917,-0.646374807509722,0,34,0,0,1,0,0,0,0,0,4,0,3.55534806148941,0,0,0,1.6094379124341
1,2.34473826037678,-1.20642887299615,0,56,0,0,1,0,0,0,0,0,0,0,4.04305126783455,0,0,0,0
2,0.361086539061386,-0.510736553438091,0,34,0,0,0,1,0,0,0,0,4,0,3.55534806148941,0,0,0,1.6094379124341
2,2.03380986589138,-2.05779907291789,0,59,0,0,1,0,0,0,0,0,1,0,4.0943445622221,0,0,0,0.693147180559945
1,1.531309360394,0.866020365283191,0,35,0,1,0,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0
1,1.91534079607762,-1.8416294017677,0,58,0,0,0,1,0,0,0,0,1,0,4.07753744390572,0,0,0,0.693147180559945
1,0.633570925463802,0.684145118715724,0,29,0,0,0,1,0,0,0,0,2,1,3.40119738166216,0,0,0,1.09861228866811
2,-2.51382279115073,1.44618987110529,1,24,0,0,1,0,0,0,0,1,6,0,3.2188758248682,0,0,0.693147180559945,1.94591014905531
2,-6.18804814468734,4.71479597377121,0,21,0,0,1,0,0,0,0,4,2,1,3.09104245335832,0,0,1.6094379124341,1.09861228866811
1,0.00945132509903933,0.983113222201044,0,26,1,0,0,0,0,0,0,0,2,1,3.29583686600433,0,0,0,1.09861228866811
1,0.116446981991709,1.30573488408227,0,26,1,0,0,0,0,0,0,0,1,0,3.29583686600433,0,0,0,0.693147180559945
1,1.60663356075969,1.54881185317294,1,30,0,0,1,0,0,0,0,0,0,1,3.43398720448515,0,0,0,0
2,-0.0696395371259649,-0.457878382771056,0,29,0,0,1,0,0,0,0,0,6,0,3.40119738166216,0,0,0,1.94591014905531
2,1.39096624087157,1.54128263190359,0,29,0,0,1,0,0,0,0,0,0,1,3.40119738166216,0,0,0,0
1,1.8809334051482,-0.933064667481898,0,54,1,0,0,0,0,0,0,0,0,1,4.00733318523247,0,0,0,0
2,-0.346438280747825,-0.00950054042083668,0,29,1,0,0,0,0,0,0,0,4,0,3.40119738166216,0,0,0,1.6094379124341
2,0.247212546197982,1.71856420732297,1,22,0,0,0,1,0,0,0,0,2,0,3.13549421592915,0,0,0,1.09861228866811
2,-0.346438280747825,-0.00950054042083668,0,29,1,0,0,0,0,0,0,0,4,0,3.40119738166216,0,0,0,1.6094379124341
2,0.873403183990273,1.19099563614054,0,27,0,0,1,0,0,0,0,0,1,1,3.3322045101752,0,0,0,0.693147180559945
2,-0.433309373748439,-0.106958336496807,0,26,0,0,0,1,0,0,0,0,7,0,3.29583686600433,0,0,0,2.07944154167984
2,-1.29575523068736,-7.0619728699696,0,66,1,0,0,0,0,0,0,0,33,0,4.20469261939097,0,0,0,3.52636052461616
1,0.459402417848741,0.742882750248172,0,27,0,0,1,0,0,0,0,0,2,0,3.3322045101752,0,0,0,1.09861228866811
1,1.91158039916753,-1.32733255834966,0,51,0,0,1,0,0,0,0,0,1,1,3.95124371858143,0,0,0,0.693147180559945
1,1.11596271529777,0.166711896832295,0,35,0,0,1,0,0,0,0,0,1,0,3.58351893845611,0,0,0,0.693147180559945
1,0.116446981991709,1.30573488408227,0,26,1,0,0,0,0,0,0,0,1,0,3.29583686600433,0,0,0,0.693147180559945
1,1.32356647225983,-2.33842140502845,0,52,0,0,1,0,0,0,0,0,4,1,3.97029191355212,0,0,0,1.6094379124341
1,-0.619502639258014,-1.83654828614682,1,35,1,0,0,0,0,0,0,0,12,1,3.58351893845611,0,0,0,2.56494935746154
1,0.0801545192690808,-3.19134121295673,0,48,0,0,0,0,1,0,0,0,12,0,3.89182029811063,0,0,0,2.56494935746154
1,0.846272631470675,2.10734523195172,1,26,1,0,0,0,0,0,0,0,0,1,3.29583686600433,0,0,0,0
1,-0.0678838192126602,-0.558902622890087,0,30,0,0,0,1,0,0,0,0,7,1,3.43398720448515,0,0,0,2.07944154167984
1,0.367818682086339,0.112922763824343,0,33,1,0,0,0,0,0,0,0,2,1,3.52636052461616,0,0,0,1.09861228866811
1,-0.209156516147154,-0.875609446608906,1,34,1,0,0,0,0,0,0,0,6,0,3.55534806148941,0,0,0,1.94591014905531
1,1.11058023320264,2.24342011863074,0,25,0,0,0,0,1,0,0,0,0,1,3.25809653802148,0,0,0,0
2,0.162811319750907,-3.9814885047721,0,59,1,0,0,0,0,0,0,0,10,0,4.0943445622221,0,0,0,2.39789527279837
2,-0.489660649376406,-0.22263926411694,0,29,1,0,0,0,0,0,0,0,5,0,3.40119738166216,0,0,0,1.79175946922805
1,0.961847642071611,2.14805625227085,0,24,0,0,1,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0
2,1.64827272797767,-1.12404186854619,0,48,0,0,1,0,0,0,0,0,1,0,3.89182029811063,0,0,0,0.693147180559945
2,1.91554546450663,-1.01688519490965,0,55,1,0,0,0,0,0,0,0,0,1,4.02535169073515,0,0,0,0
2,-0.0154281555774527,0.474787292481125,0,25,0,0,1,0,0,0,0,0,4,0,3.25809653802148,0,0,0,1.6094379124341
1,0.961847642071611,2.14805625227085,0,24,0,0,1,0,0,0,0,0,0,0,3.2188758248682,0,0,0,0
1,1.05538138277358,2.35653751890201,0,23,0,0,1,0,0,0,0,0,0,1,3.17805383034795,0,0,0,0
